id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZFC3H1	4	0.18724	0.3308	0.999998	688	2	-0.31042	0.59256	0.68032	0.999989	1322	1	-0.31042
ZMAT3	4	0.72502	0.74398	0.999998	1528	1	-0.1934	0.59332	0.68069	0.999989	1323	1	-0.1934
NGRN	4	0.0067211	0.023001	0.542028	84	3	-1.0517	0.59408	0.68107	0.999989	1324	1	-1.0517
RPS27	4	0.18013	0.32382	0.999998	669	2	-0.50539	0.59434	0.68118	0.999989	1325	1	-0.50539
SRSF10	4	0.025952	0.074454	0.715151	217	3	-0.92654	0.5956	0.68169	0.999989	1326	1	-0.92654
DYNC2H1	2	0.65733	0.65626	0.999998	1419	0	0.010436	0.59626	0.59549	0.999989	1327	1	0.010436
JUN	3	0.89106	0.89154	0.999998	1846	0	0.16668	0.59771	0.62705	0.999989	1328	1	0.16668
MRPL24	4	0.95697	0.9572	0.999998	1997	0	0.19154	0.59812	0.68285	0.999989	1329	1	0.19154
MTRF1L	4	0.7815	0.78618	0.999998	1623	1	0.00088886	0.59912	0.68335	0.999989	1330	1	0.00088886
SNRPC	3	0.065714	0.13943	0.850844	383	2	-0.70744	0.59934	0.62822	0.999989	1331	1	-0.70744
GSPT1	2	0.69224	0.69106	0.999998	1478	0	0.073195	0.60036	0.59976	0.999989	1332	1	0.073195
PIWIL2	4	0.011593	0.038155	0.618259	126	3	-1.1359	0.60038	0.68395	0.999989	1333	1	-1.1359
YTHDF1	3	0.062318	0.13501	0.84965	364	1	-0.23636	0.60055	0.62899	0.999989	1334	1	-0.23636
FNDC3A	4	0.01066	0.035375	0.600545	118	2	-0.2914	0.60063	0.68405	0.999989	1335	1	-0.2914
DDX60L	4	0.4622	0.60924	0.999998	1201	2	-0.18187	0.60088	0.6842	0.999989	1336	1	-0.18187
RALYL	3	0.25614	0.38398	0.999998	828	2	-0.2591	0.60096	0.62926	0.999989	1337	1	-0.2591
TARS2	3	0.73105	0.73329	0.999998	1535	1	-0.18636	0.60157	0.62963	0.999989	1338	1	-0.18636
C9ORF129	4	0.26356	0.40819	0.999998	844	2	-0.07454	0.60187	0.68461	0.999989	1339	1	-0.07454
HSP90AA1	4	0.0067037	0.022924	0.542028	83	1	0.0078755	0.60337	0.68528	0.999989	1340	1	0.0078755
PNPT1	4	0.11495	0.24017	0.962182	532	2	-0.50828	0.60362	0.68542	0.999989	1341	1	-0.50828
TUT1	4	0.050136	0.12299	0.833906	319	3	-0.70057	0.60412	0.68564	0.999989	1342	1	-0.70057
FAM133B	3	0.25284	0.37987	0.999998	819	2	-0.5133	0.60419	0.63144	0.999989	1343	1	-0.5133
MRPL14	3	0.41121	0.49858	0.999998	1108	1	0.02383	0.60439	0.63156	0.999989	1344	1	0.02383
TRMT10C	3	0.048262	0.11591	0.81332	312	2	-0.79744	0.60459	0.63173	0.999989	1345	1	-0.79744
APEX1	3	0.36466	0.47255	0.999998	1011	1	0.20812	0.60479	0.63189	0.999989	1346	1	0.20812
FUBP1	4	0.087996	0.19361	0.904519	451	3	-0.55746	0.60511	0.68615	0.999989	1347	1	-0.55746
DHX58	3	0.89822	0.89889	0.999998	1863	0	0.24317	0.6056	0.63249	0.999989	1348	1	0.24317
SF3B3	4	0.37958	0.52555	0.999998	1045	2	-0.25393	0.6061	0.68662	0.999989	1349	1	-0.25393
TSR3	4	0.086444	0.19076	0.904519	441	3	-0.5708	0.60709	0.68704	0.999989	1350	1	-0.5708
CXORF23	4	0.91421	0.91442	0.999998	1896	0	0.053971	0.60906	0.68799	0.999989	1351	1	0.053971
LGALS1	4	0.52728	0.63701	0.999998	1256	1	0.0015665	0.60931	0.68807	0.999989	1352	1	0.0015665
AARSD1	4	0.27883	0.42363	0.999998	878	2	-0.092558	0.61078	0.68876	0.999989	1353	1	-0.092558
TFB2M	3	0.096238	0.18001	0.900075	478	1	-0.049506	0.61238	0.63731	0.999989	1354	1	-0.049506
ZNF473	3	0.25608	0.38388	0.999998	827	1	0.12537	0.61258	0.63743	0.999989	1355	1	0.12537
DDX31	4	0.48294	0.61767	0.999998	1222	1	-0.023391	0.61396	0.6902	0.999989	1356	1	-0.023391
RP9	4	0.71213	0.73557	0.999998	1504	1	-0.17114	0.61469	0.69057	0.999989	1357	1	-0.17114
TXN	4	0.2535	0.39798	0.999998	821	2	-0.23574	0.61566	0.69114	0.999989	1358	1	-0.23574
TSEN34	3	0.018546	0.047893	0.618259	184	2	-2.4277	0.61595	0.6399	0.999989	1359	1	-2.4277
LUC7L3	4	0.12617	0.25912	0.976351	568	2	-0.94105	0.61688	0.69172	0.999989	1360	1	-0.94105
NYNRIN	4	0.25936	0.40392	0.999998	835	2	-0.30944	0.61954	0.69304	0.999989	1361	1	-0.30944
REXO1	4	0.30948	0.45488	0.999998	933	2	-0.14021	0.6205	0.69355	0.999989	1362	1	-0.14021
PDE12	4	0.4796	0.61637	0.999998	1216	1	0.22437	0.62074	0.69366	0.999989	1363	1	0.22437
ALKBH2	4	0.27179	0.41634	0.999998	863	2	-0.35005	0.62098	0.69375	0.999989	1364	1	-0.35005
PAICS	3	0.24437	0.36927	0.999998	798	1	-0.095063	0.62105	0.64369	0.999989	1365	1	-0.095063
ELAVL4	4	0.065774	0.15307	0.850844	384	3	-0.41344	0.62122	0.69388	0.999989	1366	1	-0.41344
WBP11	3	0.085376	0.1656	0.871775	436	2	-0.27425	0.62281	0.64494	0.999989	1367	1	-0.27425
GTPBP10	4	0.052961	0.12872	0.843521	327	3	-0.68621	0.6229	0.69465	0.999989	1368	1	-0.68621
CSTF3	4	0.020181	0.06213	0.676937	196	3	-0.9525	0.62434	0.69539	0.999989	1369	1	-0.9525
NSUN4	4	0.17207	0.31562	0.999998	656	1	-0.10643	0.62482	0.69565	0.999989	1370	1	-0.10643
MRPL39	3	0.70149	0.7053	0.999998	1491	1	0.22472	0.62611	0.6474	0.999989	1371	1	0.22472
PARP12	4	0.5287	0.63759	0.999998	1258	1	0.12738	0.62648	0.69646	0.999989	1372	1	0.12738
RPS4Y2	3	0.93404	0.93482	0.999998	1944	0	0.2087	0.62669	0.64783	0.999989	1373	1	0.2087
NOL6	4	0.88817	0.88803	0.999998	1837	0	0.017433	0.62672	0.69658	0.999989	1374	1	0.017433
BRCA1	2	0.80243	0.80102	0.999998	1668	0	0.16481	0.62773	0.62672	0.999989	1375	0	0.16481
MRPS17	4	0.13963	0.28204	0.998176	600	1	0.087929	0.62815	0.69738	0.999989	1376	1	0.087929
ENSA	4	0.1634	0.30679	0.999998	643	2	-0.4918	0.62838	0.69749	0.999989	1377	1	-0.4918
PABPC5	4	0.34933	0.49491	0.999998	986	1	-0.014078	0.62862	0.69766	0.999989	1378	1	-0.014078
TOE1	3	0.85835	0.85922	0.999998	1777	0	0.060185	0.62863	0.64914	0.999989	1379	1	0.060185
PELP1	2	0.08867	0.15244	0.850844	455	1	-1.0258	0.62864	0.62765	0.999989	1380	0	-1.0258
CGN	4	0.64309	0.69413	0.999998	1400	1	0.011812	0.62886	0.69782	0.999989	1381	1	0.011812
ELP2	4	0.12346	0.25455	0.976351	555	2	-0.62648	0.62909	0.69792	0.999989	1382	1	-0.62648
RRS1	3	0.33581	0.45684	0.999998	964	1	0.10378	0.6292	0.64962	0.999989	1383	1	0.10378
DDX46	4	0.064556	0.15077	0.850844	377	3	-0.67895	0.62933	0.69809	0.999989	1384	1	-0.67895
IFIT1B	3	0.59974	0.62191	0.999998	1342	1	-0.1749	0.62978	0.65018	0.999989	1385	1	-0.1749
FARS2	4	0.46977	0.61241	0.999998	1208	1	-0.019653	0.63098	0.69883	0.999989	1386	1	-0.019653
SNTB2	2	0.7887	0.78701	0.999998	1635	0	0.11712	0.63106	0.63003	0.999989	1387	0	0.11712
KAT8	4	0.36656	0.51227	0.999998	1019	2	-0.28276	0.63145	0.69901	0.999989	1388	1	-0.28276
DGCR14	4	0.12295	0.25368	0.976351	551	3	-0.51732	0.63333	0.69993	0.999989	1389	1	-0.51732
RBM39	4	0.20247	0.3461	0.999998	717	2	-0.22559	0.6338	0.70015	0.999989	1390	1	-0.22559
INTS3	2	0.63723	0.63606	0.999998	1392	0	0.014773	0.63423	0.63321	0.999989	1391	0	0.014773
AFF3	4	0.015591	0.050529	0.625189	166	3	-1.1956	0.63521	0.70089	0.999989	1392	1	-1.1956
TARBP2	4	0.078943	0.17742	0.899382	419	1	0.11306	0.63544	0.701	0.999989	1393	1	0.11306
TPD52L2	3	0.11289	0.20157	0.911411	525	2	-0.37496	0.63667	0.65535	0.999989	1394	1	-0.37496
MPST	4	0.0086835	0.029176	0.572357	106	3	-0.4832	0.63707	0.70181	0.999989	1395	1	-0.4832
CAPRIN2	2	0.76278	0.7613	0.999998	1590	0	0.1078	0.63723	0.63606	0.999989	1396	0	0.1078
CELF4	3	0.31194	0.4446	0.999998	937	1	0.087005	0.63724	0.65576	0.999989	1397	1	0.087005
LSM5	4	0.15075	0.2938	0.999998	620	2	-0.60796	0.63754	0.70205	0.999989	1398	1	-0.60796
NGB	3	0.90537	0.90631	0.999998	1878	0	0.098538	0.63781	0.65617	0.999989	1399	1	0.098538
RBMXL3	2	0.54557	0.54637	0.999998	1280	1	-0.0094849	0.63933	0.63815	0.999989	1400	0	-0.0094849
AFF4	3	0.183	0.29259	0.999998	676	2	-0.28477	0.64008	0.65802	0.999989	1401	1	-0.28477
MRPL57	4	0.46636	0.61092	0.999998	1204	1	0.053315	0.64009	0.70311	0.999989	1402	1	0.053315
HINT3	3	0.5647	0.59606	0.999998	1297	1	-0.14192	0.64084	0.65859	0.999989	1403	1	-0.14192
DCP1B	4	0.056271	0.13494	0.84965	344	3	-0.55849	0.64101	0.70349	0.999989	1404	1	-0.55849
RPS12	4	0.4331	0.58012	0.999998	1144	2	-0.087491	0.64147	0.7037	0.999989	1405	1	-0.087491
MRPL28	3	0.1117	0.19993	0.911411	522	2	-0.54995	0.64178	0.65943	0.999989	1406	1	-0.54995
TSEN15	3	0.28485	0.41918	0.999998	890	2	-0.203	0.64253	0.66005	0.999989	1407	1	-0.203
PHF3	3	0.19503	0.30758	0.999998	699	2	-0.41357	0.64272	0.66024	0.999989	1408	1	-0.41357
TRIM21	4	0.40368	0.55017	0.999998	1091	2	-0.097532	0.64355	0.70473	0.999989	1409	1	-0.097532
ZCCHC13	4	0.79304	0.79561	0.999998	1644	1	0.0046031	0.64401	0.70499	0.999989	1410	1	0.0046031
EIF3L	4	0.91824	0.91843	0.999998	1903	0	0.14016	0.64446	0.70527	0.999989	1411	1	0.14016
NUFIP1	3	0.14085	0.23833	0.961791	604	2	-0.40805	0.64497	0.66196	0.999989	1412	1	-0.40805
RNPC3	4	0.86186	0.86134	0.999998	1785	0	0.045361	0.64515	0.7056	0.999989	1413	1	0.045361
ERP29	4	0.80205	0.80316	0.999998	1667	1	-0.032631	0.64538	0.7057	0.999989	1414	1	-0.032631
C4BPA	2	0.42242	0.43583	0.999998	1131	1	-0.21634	0.64573	0.64462	0.999989	1415	0	-0.21634
METTL15	4	0.90392	0.90416	0.999998	1875	0	0.18056	0.64584	0.70594	0.999989	1416	1	0.18056
FRG1	4	0.15932	0.3026	0.999998	635	2	-0.23922	0.64607	0.70606	0.999989	1417	1	-0.23922
PAPOLB	4	0.00024889	0.0010557	0.210171	11	2	-0.64271	0.64743	0.70671	0.999989	1418	1	-0.64271
ENOX2	4	0.35113	0.49677	0.999998	988	1	0.12665	0.64789	0.70691	0.999989	1419	1	0.12665
MRPL21	4	0.88951	0.88945	0.999998	1841	0	-0.10781	0.64834	0.70712	0.999989	1420	1	-0.10781
SNRNP35	3	0.23267	0.35484	0.999998	768	2	-0.39491	0.64852	0.66474	0.999989	1421	1	-0.39491
HIST1H4B	4	0.68038	0.71571	0.999998	1459	1	-0.16582	0.64925	0.70762	0.999989	1422	1	-0.16582
CXORF57	4	0.41806	0.56469	0.999998	1124	2	-0.20784	0.64993	0.70799	0.999989	1423	1	-0.20784
RPS27L	4	0.058588	0.13933	0.850844	351	3	-0.47994	0.65016	0.70809	0.999989	1424	1	-0.47994
EXOSC1	4	0.040151	0.10321	0.782127	286	2	-0.58309	0.65264	0.70931	0.999989	1425	1	-0.58309
ZNF579	4	0.079305	0.17802	0.899382	420	2	-0.34486	0.65399	0.71008	0.999989	1426	1	-0.34486
MRPS15	4	0.053885	0.13056	0.843521	331	2	-0.3765	0.65422	0.71018	0.999989	1427	1	-0.3765
MRPS14	4	0.63939	0.69221	0.999998	1397	1	0.2388	0.6569	0.71151	0.999989	1428	1	0.2388
MRPL48	4	0.13478	0.2737	0.991708	589	2	-0.58393	0.65802	0.71221	0.999989	1429	1	-0.58393
GOT2	4	0.36105	0.50656	0.999998	1006	2	-0.17064	0.65824	0.71233	0.999989	1430	1	-0.17064
LSM6	4	0.23222	0.37618	0.999998	767	2	-0.40232	0.65869	0.71261	0.999989	1431	1	-0.40232
DDX39B	4	0.81248	0.81233	0.999998	1688	1	0.049545	0.65935	0.713	0.999989	1432	1	0.049545
METTL14	4	0.014273	0.046338	0.618259	153	3	-0.71641	0.66024	0.71347	0.999989	1433	1	-0.71641
R3HDM2	2	0.78096	0.77945	0.999998	1621	0	0.12528	0.66155	0.66042	0.999989	1434	0	0.12528
SDS	4	0.15991	0.30323	0.999998	638	2	-0.22176	0.66245	0.71468	0.999989	1435	1	-0.22176
SORBS2	3	0.064462	0.13778	0.849993	376	1	0.11839	0.66336	0.67637	0.999989	1436	1	0.11839
CNOT11	4	0.23632	0.38029	0.999998	778	2	-0.26653	0.66553	0.71631	0.999989	1437	1	-0.26653
MKRN3	4	0.36682	0.51252	0.999998	1020	2	-0.16889	0.66596	0.71657	0.999989	1438	1	-0.16889
CLK2	4	0.012493	0.040913	0.618259	137	2	-0.80792	0.66618	0.71666	0.999989	1439	1	-0.80792
ANXA2	3	0.24074	0.36458	0.999998	790	2	-0.31153	0.66625	0.67865	0.999989	1440	1	-0.31153
CS	3	0.35663	0.46818	0.999998	998	1	0.075175	0.66678	0.67915	0.999989	1441	1	0.075175
WDR83	4	0.038322	0.09979	0.773645	276	3	-0.68089	0.66684	0.717	0.999989	1442	1	-0.68089
GIGYF2	3	0.16757	0.27274	0.991708	649	1	-0.043731	0.66822	0.68028	0.999989	1443	1	-0.043731
EZR	4	0.58438	0.66402	0.999998	1321	1	0.097193	0.66988	0.71864	0.999989	1444	1	0.097193
TOP1	4	0.54103	0.64312	0.999998	1272	1	-0.061802	0.67053	0.71903	0.999989	1445	1	-0.061802
LARP1	4	0.14141	0.28431	0.998176	606	2	-0.18691	0.67097	0.71923	0.999989	1446	1	-0.18691
MTRF1	4	0.78655	0.79033	0.999998	1631	1	0.082469	0.67183	0.71967	0.999989	1447	1	0.082469
DUT	3	0.31311	0.44519	0.999998	939	1	-0.019195	0.67338	0.68465	0.999989	1448	1	-0.019195
TSFM	4	0.033667	0.090549	0.739933	253	2	-0.15385	0.67441	0.72118	0.999989	1449	1	-0.15385
MRPL20	4	0.057677	0.13755	0.849993	349	3	-0.4919	0.67591	0.72196	0.999989	1450	1	-0.4919
ALKBH5	4	0.8552	0.85457	0.999998	1765	0	0.022763	0.67741	0.72282	0.999989	1451	1	0.022763
FMR1	2	0.53086	0.53188	0.999998	1261	1	-0.078944	0.67842	0.67724	0.999989	1452	0	-0.078944
MTHFSD	2	0.59277	0.59205	0.999998	1335	1	-0.01448	0.67898	0.6778	0.999989	1453	0	-0.01448
CCT8	4	0.055436	0.13337	0.849053	340	3	-0.76415	0.67953	0.72412	0.999989	1454	1	-0.76415
ZC3HAV1L	2	0.70765	0.70669	0.999998	1497	0	0.034134	0.68053	0.67932	0.999989	1455	0	0.034134
CHMP2A	4	0.084266	0.18682	0.904519	433	3	-0.44426	0.68228	0.72565	0.999989	1456	1	-0.44426
ANXA11	4	0.015589	0.050529	0.625189	165	2	-0.71786	0.68291	0.72601	0.999989	1457	1	-0.71786
EPB41L2	4	0.4261	0.57286	0.999998	1136	1	0.055459	0.68417	0.72676	0.999989	1458	1	0.055459
ZNF207	4	0.048827	0.12035	0.828834	313	3	-1.2767	0.68459	0.72703	0.999989	1459	1	-1.2767
MRPL52	3	0.6066	0.62693	0.999998	1349	1	-0.1261	0.68493	0.69404	0.999989	1460	1	-0.1261
GFM1	3	0.41722	0.50215	0.999998	1123	1	0.12267	0.68786	0.69634	0.999989	1461	1	0.12267
RANGRF	4	0.26777	0.41216	0.999998	855	2	-0.28506	0.68793	0.72883	0.999989	1462	1	-0.28506
JAKMIP1	4	0.0033008	0.011865	0.422948	60	2	-1.4247	0.68876	0.72928	0.999989	1463	1	-1.4247
YTHDF3	4	0.038969	0.10103	0.773645	282	2	-0.52112	0.69021	0.73011	0.999989	1464	1	-0.52112
HEXIM1	2	0.0354	0.064427	0.684923	264	1	-1.3066	0.69114	0.68996	0.999989	1465	0	-1.3066
XPOT	4	0.17975	0.32339	0.999998	668	2	-0.31281	0.69186	0.73103	0.999989	1466	1	-0.31281
YWHAZ	4	0.077735	0.17515	0.894124	415	3	-0.67177	0.69289	0.73162	0.999989	1467	1	-0.67177
PIN4	3	0.76697	0.76823	0.999998	1594	0	0.12978	0.69298	0.7007	0.999989	1468	1	0.12978
RAE1	4	0.79441	0.79677	0.999998	1648	1	-0.15384	0.6933	0.73188	0.999989	1469	1	-0.15384
RNASEH2A	4	0.35937	0.50485	0.999998	1003	1	-0.21614	0.69432	0.73251	0.999989	1470	1	-0.21614
SKIV2L	4	0.02978	0.082492	0.728655	237	3	-0.3894	0.69514	0.73304	0.999989	1471	1	-0.3894
FEN1	4	0.72822	0.74615	0.999998	1532	1	0.047246	0.69616	0.73354	0.999989	1472	1	0.047246
ZC3H7A	3	0.26145	0.39052	0.999998	838	2	-0.24409	0.69704	0.70418	0.999989	1473	1	-0.24409
DNAAF2	3	0.2735	0.40536	0.999998	869	2	-0.32675	0.69755	0.70461	0.999989	1474	1	-0.32675
NKAP	4	0.070529	0.16176	0.864055	399	3	-0.57482	0.69819	0.73473	0.999989	1475	1	-0.57482
WBP4	4	0.21983	0.36366	0.999998	747	2	-0.18582	0.6984	0.73482	0.999989	1476	1	-0.18582
MLLT4	4	0.76849	0.77584	0.999998	1598	1	-0.13691	0.6986	0.73492	0.999989	1477	1	-0.13691
APOBEC3F	3	0.74556	0.74731	0.999998	1567	0	-0.1074	0.69973	0.70641	0.999989	1478	1	-0.1074
UBFD1	4	0.84091	0.84006	0.999998	1740	0	0.057887	0.70142	0.73674	0.999989	1479	1	0.057887
RDM1	3	0.00093313	0.0028821	0.279802	25	2	-1.2483	0.70157	0.70782	0.999989	1480	1	-1.2483
PHF5A	4	0.85868	0.85792	0.999998	1778	0	-0.012254	0.70243	0.73731	0.999989	1481	1	-0.012254
LGALS2	3	0.79164	0.79282	0.999998	1639	0	0.13053	0.70257	0.70863	0.999989	1482	1	0.13053
HIST1H1D	3	0.46262	0.52951	0.999998	1202	1	0.046444	0.70273	0.70881	0.999989	1483	1	0.046444
RBMY1J	3	0.74795	0.74961	0.999998	1570	0	0.16633	0.7029	0.70897	0.999989	1484	1	0.16633
SARS2	4	0.42713	0.57395	0.999998	1138	2	-0.11047	0.70323	0.73773	0.999989	1485	1	-0.11047
ISY1	3	0.034791	0.085969	0.73144	261	2	-0.93024	0.70323	0.70924	0.999989	1486	1	-0.93024
ALKBH6	4	0.43575	0.58267	0.999998	1149	2	-0.13265	0.70343	0.73788	0.999989	1487	1	-0.13265
TIAF1	4	0.12486	0.25689	0.976351	563	1	-0.093577	0.70383	0.73808	0.999989	1488	1	-0.093577
CRKL	4	0.17311	0.31671	0.999998	659	2	-0.17251	0.70443	0.73844	0.999989	1489	1	-0.17251
MGST1	3	0.35216	0.46571	0.999998	990	1	0.037159	0.70456	0.71037	0.999989	1490	1	0.037159
CWF19L2	4	0.20191	0.34563	0.999998	715	1	-0.25413	0.70542	0.73905	0.999989	1491	1	-0.25413
ACO2	3	0.26111	0.39009	0.999998	837	2	-0.24014	0.70572	0.7114	0.999989	1492	1	-0.24014
CELF5	3	0.46213	0.52923	0.999998	1200	1	-0.19296	0.70588	0.71154	0.999989	1493	1	-0.19296
PAPOLG	4	0.19247	0.33633	0.999998	696	2	-0.36332	0.70602	0.7394	0.999989	1494	1	-0.36332
ANP32A	3	0.30669	0.44184	0.999998	929	1	-0.16849	0.70786	0.71327	0.999989	1495	1	-0.16849
TRMT61A	4	0.018077	0.057523	0.663028	181	3	-0.73093	0.70899	0.74109	0.999989	1496	1	-0.73093
CLASP2	4	0.61127	0.67732	0.999998	1351	1	-0.14375	0.71017	0.74184	0.999989	1497	1	-0.14375
RNASE3	3	0.21678	0.33491	0.999998	742	1	-0.10293	0.71048	0.71566	0.999989	1498	1	-0.10293
POLR2J3	3	0.18526	0.29546	0.999998	682	2	-0.59525	0.71097	0.71613	0.999989	1499	1	-0.59525
ENDOU	4	0.91477	0.91499	0.999998	1897	0	0.099276	0.71194	0.7429	0.999989	1500	1	0.099276
DYNC1H1	4	0.081738	0.1824	0.903757	427	3	-0.60275	0.7137	0.74405	0.999989	1501	1	-0.60275
BMS1	4	0.83051	0.82943	0.999998	1719	1	0.23929	0.71447	0.74453	0.999989	1502	1	0.23929
FUS	4	0.88057	0.88019	0.999998	1822	0	0.083032	0.71486	0.74473	0.999989	1503	1	0.083032
RPL39	4	0.24272	0.38698	0.999998	794	2	-0.25283	0.71525	0.74499	0.999989	1504	1	-0.25283
DHX30	4	0.24755	0.39194	0.999998	806	2	-0.19291	0.71603	0.74542	0.999989	1505	1	-0.19291
PRKAR2A	3	0.26585	0.39604	0.999998	849	1	0.019391	0.71697	0.72189	0.999989	1506	1	0.019391
ALDOA	3	0.85217	0.85298	0.999998	1759	0	0.0322	0.71777	0.72263	0.999989	1507	1	0.0322
RPS4Y1	3	0.773	0.77412	0.999998	1606	0	0.12257	0.71954	0.72415	0.999989	1508	1	0.12257
NXF2	3	0.83506	0.83537	0.999998	1729	0	0.092723	0.72066	0.72507	0.999989	1509	1	0.092723
SEC23IP	3	0.50723	0.55732	0.999998	1238	1	-0.2329	0.72129	0.72563	0.999989	1510	1	-0.2329
EXOG	4	0.80818	0.80837	0.999998	1678	1	0.055598	0.72179	0.749	0.999989	1511	1	0.055598
BRF2	4	0.04617	0.11522	0.812757	304	2	-0.62435	0.72255	0.74946	0.999989	1512	1	-0.62435
CSRP1	4	0.28465	0.42974	0.999998	889	1	-0.031412	0.72445	0.75051	0.999989	1513	1	-0.031412
MTDH	3	0.50209	0.55418	0.999998	1234	1	-0.086195	0.72478	0.72869	0.999989	1514	1	-0.086195
ZCRB1	3	0.90653	0.90759	0.999998	1882	0	0.14182	0.7251	0.72897	0.999989	1515	1	0.14182
PPIH	4	0.080814	0.18073	0.90161	424	3	-0.35037	0.72521	0.75102	0.999989	1516	1	-0.35037
DDX50	3	0.012456	0.033146	0.585396	136	1	-0.24949	0.72526	0.72911	0.999989	1517	1	-0.24949
STX7	4	0.86916	0.86856	0.999998	1800	0	0.11012	0.72615	0.75165	0.999989	1518	1	0.11012
BICC1	4	0.33661	0.48164	0.999998	966	1	0.092944	0.72653	0.75189	0.999989	1519	1	0.092944
SRRM3	4	0.45075	0.59754	0.999998	1183	2	-0.30251	0.72728	0.75233	0.999989	1520	1	-0.30251
MPP4	4	0.37596	0.52202	0.999998	1038	1	-0.036189	0.72841	0.753	0.999989	1521	1	-0.036189
PHF10	3	0.71922	0.72224	0.999998	1515	1	-0.016267	0.72934	0.73276	0.999989	1522	1	-0.016267
GEMIN4	4	0.45096	0.59774	0.999998	1184	1	-0.113	0.72934	0.75369	0.999989	1523	1	-0.113
RRNAD1	4	0.13796	0.27913	0.998176	597	3	-0.23455	0.7299	0.75404	0.999989	1524	1	-0.23455
ACIN1	3	0.02071	0.053133	0.639348	198	2	-1.523	0.73059	0.73386	0.999989	1525	1	-1.523
MRPS26	4	0.11232	0.23574	0.959101	523	2	-0.86302	0.73102	0.75483	0.999989	1526	1	-0.86302
BUD13	4	0.029479	0.081864	0.728655	235	3	-0.98383	0.73139	0.75514	0.999989	1527	1	-0.98383
PUSL1	3	0.52699	0.57023	0.999998	1255	1	0.011133	0.7323	0.73546	0.999989	1528	1	0.011133
PUS1	4	0.40877	0.55535	0.999998	1102	2	-0.18803	0.7338	0.7567	0.999989	1529	1	-0.18803
SF3B4	4	0.44436	0.59128	0.999998	1172	2	-0.35882	0.73398	0.75679	0.999989	1530	1	-0.35882
HIST1H1C	4	0.066565	0.15453	0.85242	386	3	-0.56064	0.73655	0.75855	0.999989	1531	1	-0.56064
ACTR1A	3	0.3988	0.49117	0.999998	1080	1	0.11747	0.73708	0.73993	0.999989	1532	1	0.11747
IPO9	4	0.099224	0.21293	0.918176	488	2	-0.37315	0.7382	0.7596	0.999989	1533	1	-0.37315
OASL	4	0.049786	0.1223	0.833906	316	2	-0.59193	0.73965	0.76057	0.999989	1534	1	-0.59193
MKRN1	4	0.24477	0.38916	0.999998	801	2	-0.19891	0.7402	0.7609	0.999989	1535	1	-0.19891
NPM2	4	0.062998	0.1477	0.850844	368	2	-0.43473	0.74056	0.76114	0.999989	1536	1	-0.43473
CD44	4	0.52272	0.63504	0.999998	1253	1	-0.049413	0.74218	0.76224	0.999989	1537	1	-0.049413
SF1	4	0.031725	0.086701	0.73144	245	3	-0.43584	0.74254	0.76247	0.999989	1538	1	-0.43584
MIF4GD	4	0.94549	0.94552	0.999998	1967	0	0.19811	0.74416	0.76365	0.999989	1539	1	0.19811
NFX1	3	0.3729	0.47716	0.999998	1030	1	0.13474	0.74571	0.74787	0.999989	1540	1	0.13474
HNRNPDL	3	0.52267	0.56742	0.999998	1252	1	0.08654	0.74586	0.74801	0.999989	1541	1	0.08654
LLPH	4	0.21278	0.35659	0.999998	732	1	-0.16241	0.74737	0.76582	0.999989	1542	1	-0.16241
MRPL12	3	0.050434	0.11896	0.821829	320	2	-1.0667	0.74795	0.74984	0.999989	1543	1	-1.0667
DNAJC17	4	0.011015	0.036451	0.609364	122	3	-0.94827	0.74808	0.7664	0.999989	1544	1	-0.94827
TNPO3	3	0.22246	0.34207	0.999998	752	2	-0.29808	0.7484	0.75021	0.999989	1545	1	-0.29808
SF3A3	4	0.19262	0.33652	0.999998	697	1	0.16843	0.74931	0.76717	0.999989	1546	1	0.16843
SNRPD1	3	0.25004	0.37638	0.999998	815	2	-0.39041	0.74989	0.75174	0.999989	1547	1	-0.39041
LYAR	3	0.077968	0.15576	0.855557	416	1	-0.14317	0.75018	0.75198	0.999989	1548	1	-0.14317
PARP1	4	0.076101	0.17223	0.88543	412	3	-0.36273	0.75072	0.76804	0.999989	1549	1	-0.36273
CYCS	3	0.78353	0.78459	0.999998	1627	0	0.12489	0.75092	0.75273	0.999989	1550	1	0.12489
MRPL4	3	0.18137	0.29047	0.999998	673	1	-0.033604	0.75122	0.75304	0.999989	1551	1	-0.033604
HRH2	3	0.20342	0.31812	0.999998	719	2	-0.34276	0.75137	0.75314	0.999989	1552	1	-0.34276
DNMT3B	4	0.36568	0.51127	0.999998	1015	2	-0.17071	0.75142	0.76858	0.999989	1553	1	-0.17071
RAI1	4	0.25538	0.39976	0.999998	825	2	-0.35346	0.75177	0.76882	0.999989	1554	1	-0.35346
RBMS2	3	0.89343	0.89403	0.999998	1855	0	0.16295	0.75299	0.75464	0.999989	1555	1	0.16295
RPP38	3	0.8558	0.85662	0.999998	1768	0	-0.02928	0.75328	0.75492	0.999989	1556	1	-0.02928
MYH14	4	0.44392	0.59081	0.999998	1170	2	-0.26589	0.75387	0.77025	0.999989	1557	1	-0.26589
